avg_degree,clus_coeff,density,avg_dist,asso,count_random,percent_random,count_unique,percent_unique
2.3465346534653464,0.0036348949919224557,0.005822666633909048,5.071674929941798,-0.4613388528176602,19,5.444126074498568,23,5.693069306930694
2.4375,0.002569043031470777,0.004488950276243094,5.419431279620853,-0.49094614597794617,29,5.697445972495088,26,4.779411764705882
2.5207100591715976,0.004173622704507512,0.0037343852728468113,5.449060131650536,-0.534606889248858,39,5.963302752293578,38,5.621301775147929
2.554601226993865,0.0037195994277539344,0.003138330745692709,6.198041593136372,-0.5539518860120678,45,5.717916137229987,46,5.644171779141105
2.5922023182297154,0.004427577482605946,0.0027343906310440037,5.78034534169924,-0.55586044483657,41,4.485776805251642,48,5.05795574288725
2.637546468401487,0.005588122500410892,0.002453531598513011,5.5584455897745535,-0.5439227406296226,49,4.675572519083969,51,4.739776951672862
2.6403940886699506,0.0049723033977406555,0.00216959251328673,5.421115622157726,-0.5736407552892301,49,4.114189756507137,46,3.776683087027915
2.65239852398524,0.0049833887043189366,0.0019589353943761005,5.336991530890593,-0.5766350319167355,58,4.351087771942986,52,3.837638376383764
2.6747474747474747,0.004752438342548301,0.0018023904816357645,5.260720967774618,-0.5684642133175093,61,4.169514695830485,53,3.5690235690235688
2.6901669758812616,0.004835257748302376,0.0016647072870552362,5.21242780720634,-0.5632213680449633,55,3.459119496855346,53,3.277674706246135
2.7079037800687287,0.0045621068638971455,0.001551807323821621,5.203912246858726,-0.5706279380544953,59,3.4422403733955655,55,3.150057273768614
2.7275641025641026,0.0048866812797876405,0.0014578108511833793,5.04856272894702,-0.5583103824233366,61,3.3098209441128597,60,3.205128205128205
2.7433716858429213,0.005028657943116687,0.001373058901823284,4.95524029553245,-0.5696188149690052,71,3.6077235772357725,67,3.3516758379189597
2.746954076850984,0.00482683525377452,0.0012878359478907567,4.926609815331434,-0.5792672860757099,72,3.425309229305423,65,3.0459231490159326
2.7684117125110914,0.0045444517979263185,0.001228766849760804,4.880039263907286,-0.585309644465833,70,3.1545741324921135,72,3.1943212067435667
2.77019673503558,0.004298621522295782,0.0011600488840182496,4.843615647655516,-0.5915697638974134,82,3.484912877178071,77,3.2231059020510675
2.7861409796893666,0.004336063447355742,0.0011100163265694689,4.810130508379147,-0.5820068978837658,81,3.263497179693795,74,2.9470330545599364
2.7995444191343966,0.004170037256890246,0.0010632527228007583,4.778489256400433,-0.5875674833292194,83,3.192307692307692,80,3.037205770690964
2.8107324147933284,0.004102253629920356,0.0010194894504147003,4.670065782328497,-0.5987175132720655,87,3.179824561403509,83,3.009427121102248
2.809260539046303,0.004109152993604769,0.0009710544552527836,4.664636409243607,-0.6121610478328701,85,2.966841186736475,87,3.0062197650310987
2.8256393224842244,0.0040865748448615105,0.0009387506054764866,4.624494917853788,-0.6102117544449748,88,2.953020134228188,86,2.856193955496513
2.829035339063992,0.004226701943791417,0.0009009666684917173,4.578961143203675,-0.6121649781228454,83,2.6688102893890675,88,2.801655523718561
2.8149498632634455,0.003931285349560555,0.0008556078611742996,4.600677137861251,-0.6180388917020765,89,2.737619194094125,87,2.643573381950775
2.799651567944251,0.0036803794880183203,0.0008131430635911273,4.616948377436924,-0.6192687147698935,90,2.6416201937188144,89,2.584954981121115
2.79030910609858,0.003613375223844453,0.0007772448763505793,4.59451298004984,-0.6311664183149884,90,2.528800224782242,91,2.534818941504178
2.7959128798063997,0.003519338219287425,0.0007519937815509413,4.594893428227572,-0.64010950822852,92,2.49728555917481,91,2.4475524475524475
2.797507788161994,0.0034140232290826742,0.0007264367146616448,4.5642372903464095,-0.6471231006175431,91,2.3803295840962595,89,2.3110880290833546
2.7898949474737367,0.0032808434299628816,0.0006979972347945301,4.525459952702254,-0.6560083757699837,85,2.1432173474533536,89,2.2266700025018764
2.7949587978671837,0.0031901840490797546,0.0006775657691799233,4.51203073591923,-0.6618088151383831,88,2.1463414634146343,88,2.1333333333333333
2.7984022556390977,0.003192755347865208,0.000657673855614359,4.49446768822302,-0.6690331057810323,92,2.1800947867298577,87,2.044653349001175
2.801002963300661,0.0032072661482652437,0.0006386235666440176,4.481132799850087,-0.6740817163301155,90,2.065641496442506,96,2.188782489740082
2.8065588300465323,0.003205991468066066,0.000622021017297547,4.453583400271566,-0.6796559716087107,98,2.1845742309407044,97,2.150299268454888
2.805764680576468,0.0031300190183570276,0.0006036498882479492,4.444815206649526,-0.680308788022236,102,2.2116218560277536,93,2.001291155584248
2.8038437434719032,0.003046159232819156,0.0005858428214525498,4.42250505428662,-0.6841894360113774,102,2.148272957034541,101,2.110762800417973
2.8060187067913787,0.003022956622617516,0.0005706769792132151,4.409517006294332,-0.6854883364346358,100,2.0437359493153484,99,2.013422818791946
2.8003160181710447,0.002960913815121532,0.0005532034804763028,4.3964021153375645,-0.6903005458396057,99,1.9674085850556438,99,1.9557487159225604
2.802464381979207,0.0029654435052752616,0.0005396619260502998,4.3853900214151915,-0.6939988005691327,105,2.035672741372625,105,2.021952628538417
2.81031238238615,0.002962664672381062,0.0005289501943132222,4.358723013498749,-0.6946162536513052,105,1.9848771266540641,104,1.9574628270280443
2.80954128440367,0.0029015392757101017,0.0005156067690225124,4.331479119979931,-0.6963699696430119,108,1.992619926199262,104,1.9086070838685996
2.8148546824542517,0.0029688488527996565,0.000505087866939575,4.317240120059611,-0.6939310059146467,107,1.93001443001443,103,1.8485283560660446
2.820926966292135,0.0029893628505235537,0.0004953339712541061,4.282316503240572,-0.6917927520070994,105,1.8534863195057367,106,1.8616087109237796
2.8122435020519836,0.002917398666104915,0.00048097203729296795,4.2782504830777155,-0.6934880446292178,107,1.8419693578929248,106,1.8135158254918733
2.8044674112352057,0.002811130048954184,0.00046756709090283523,4.271611346139106,-0.6926093742790953,108,1.8105616093880974,104,1.734489659773182
2.800260459059092,0.002748817693271699,0.0004559199705403927,4.263791234558235,-0.6889205853809429,107,1.75065445026178,104,1.6938110749185669
2.7944682880305196,0.002691069404557434,0.0004442715879221812,4.237648858148732,-0.687214483448167,107,1.70926517571885,106,1.6857506361323156
2.789808917197452,0.0025930625023608644,0.0004334693780605115,4.229927867103763,-0.6895955844077424,108,1.6859194505151422,106,1.6474976686353746
2.7840874582447617,0.002503700843148613,0.0004227923247144665,4.231790450325937,-0.6870347200214234,108,1.6488549618320612,106,1.6102081118031293
2.7806835066864783,0.0024342052288958125,0.00041323874374891935,4.222321340047083,-0.6888871266701264,107,1.595586042350134,104,1.546008621971161
