avg_degree,clus_coeff,density,avg_dist,asso,count_random,percent_random,count_unique,percent_unique
3.4730538922155687,0.2777385159010601,0.020922011398888968,4.299312853678254,0.3883785101357907,19,11.728395061728394,27,16.16766467065868
3.830188679245283,0.24952198852772467,0.018152552982205132,4.485387673956263,0.3254557076910753,35,16.587677725118482,29,13.679245283018867
4.209677419354839,0.2548466690165668,0.017043228418440644,4.958470108425345,0.23525711815178238,30,12.195121951219512,36,14.516129032258066
4.870229007633588,0.26485948768962947,0.018659881255301103,5.2281981838457865,0.18661321327852837,50,19.083969465648856,46,17.557251908396946
5.444043321299639,0.2853427456808471,0.019724794642389996,4.696230474753402,0.18705273614634316,52,18.772563176895307,46,16.60649819494585
6.105263157894737,0.3053866203301477,0.021497405485544848,4.494624470018171,0.1868365491964884,63,22.105263157894736,59,20.701754385964914
6.847222222222222,0.3023071703234562,0.023857917150600077,4.153608578558545,0.1984587246549546,84,29.268292682926827,75,26.041666666666668
7.4711864406779664,0.2906077348066298,0.02541219877781621,3.756209883318619,0.18693052674621685,95,32.42320819112628,92,31.186440677966104
8.174496644295303,0.2961694176269075,0.02752355772490001,3.6045533168154833,0.18693162372636937,100,33.670033670033675,102,34.22818791946309
8.893333333333333,0.2959176900099569,0.029743589743589743,3.447246376811594,0.14026782760337372,106,35.333333333333336,108,36.0
9.634551495016611,0.2958426772468518,0.03211517165005537,3.3062236987818383,0.11762466368005824,107,35.548172757475086,113,37.54152823920266
10.302631578947368,0.30235347024434117,0.03400208441896821,3.2213392391870768,0.11812363690773722,122,40.131578947368425,118,38.81578947368421
10.993464052287582,0.31121881808884344,0.036044144433729775,3.139397835636987,0.09046427475321468,141,46.07843137254902,141,46.07843137254902
11.713355048859935,0.32441418619379353,0.03827893806816972,3.0994017585318603,0.08580266173167025,169,55.048859934853425,158,51.465798045602604
12.469055374592834,0.3502128847630348,0.040748546975793574,3.0583551553085946,0.10171677644462891,174,56.67752442996743,170,55.37459283387622
13.224755700325733,0.3489393514624801,0.04321815588341743,2.976900640820932,0.10208817672797643,189,61.563517915309454,189,61.563517915309454
13.845161290322581,0.34743687188582045,0.04480634721787243,2.9264223822946027,0.09579797442945293,184,59.354838709677416,184,59.354838709677416
14.316455696202532,0.3558674444076517,0.04544906570223026,2.916294956801286,0.0939760225658384,180,56.9620253164557,191,60.44303797468354
14.8625,0.36508122278919525,0.04659090909090909,2.8963166144200625,0.0820111804257405,198,61.875,205,64.0625
15.5875,0.36069528507118703,0.048863636363636366,2.827076802507837,0.05691710447718347,217,67.8125,219,68.4375
16.261682242990656,0.3597951093142835,0.0508177570093458,2.773247663551402,0.06398000403121554,216,67.28971962616822,222,69.1588785046729
16.93167701863354,0.3626612159253297,0.05274665737892068,2.735666879510845,0.06211786914186005,248,77.01863354037268,230,71.42857142857143
17.597523219814242,0.3749813107400947,0.054650693229236776,2.7044978174336096,0.06201964383520332,232,71.8266253869969,248,76.78018575851394
18.31578947368421,0.3923970854982015,0.056881333769205615,2.6826336942099496,0.0676477401854219,261,80.80495356037152,256,79.25696594427245
19.03405572755418,0.39238680188544495,0.05911197430917447,2.6359633098090494,0.06457707798341825,248,76.78018575851394,259,80.18575851393189
19.691358024691358,0.3902299004031935,0.06096395673279058,2.601880518289187,0.06634795693633443,254,78.39506172839506,259,79.93827160493827
20.344615384615384,0.38621459292046495,0.06279202279202278,2.5651471984805316,0.056786458166889625,271,83.38461538461537,274,84.3076923076923
20.993865030674847,0.3857844696568056,0.06459650778669183,2.536875884851345,0.05748357394133399,276,84.66257668711657,282,86.50306748466258
21.70552147239264,0.39356130108423687,0.06678621991505428,2.5147711184521,0.05403641170656216,280,85.88957055214725,286,87.73006134969326
22.41717791411043,0.40008154048798844,0.0689759320434167,2.4959131665880134,0.06427285684125969,289,88.65030674846625,286,87.73006134969326
23.12883435582822,0.4054865362896035,0.07116564417177915,2.472826805096744,0.06396085892476704,280,85.88957055214725,281,86.1963190184049
23.767584097859327,0.41788678891337994,0.07290669968668505,2.466445282452487,0.07591892566362114,291,88.9908256880734,283,86.54434250764525
24.477064220183486,0.4136654564177223,0.07508301908031745,2.438397028198345,0.06997430899640103,297,90.82568807339449,289,88.37920489296636
25.186544342507645,0.4225284450063211,0.07725933847394983,2.4204611545749612,0.06774265150944404,292,89.29663608562691,292,89.29663608562691
25.896024464831804,0.42934351805145204,0.07943565786758222,2.404382656985798,0.06378959387866118,296,90.51987767584097,295,90.21406727828746
26.605504587155963,0.4296654144791484,0.08161197726121461,2.379899063807433,0.06268943319455629,305,93.27217125382263,299,91.43730886850153
27.31498470948012,0.4302794918330309,0.083788296654847,2.3642333164480966,0.05998656230277791,296,90.51987767584097,303,92.66055045871559
28.02446483180428,0.42921671144508833,0.0859646160484794,2.3413444400667904,0.059608422865863084,295,90.21406727828746,291,88.9908256880734
28.73394495412844,0.4330413180775626,0.08814093544211178,2.3259788746927823,0.05995416443023244,309,94.4954128440367,313,95.71865443425077
29.4434250764526,0.42859549510201533,0.09031725483574417,2.3013076677735875,0.05650267132264254,313,95.71865443425077,303,92.66055045871559
30.152905198776757,0.4333840780872213,0.09249357422937655,2.2852291701844245,0.0610920556411955,313,95.71865443425077,305,93.27217125382263
30.862385321100916,0.42808086560364467,0.09466989362300894,2.2604266336466483,0.05419840403117187,319,97.55351681957187,319,97.55351681957187
31.571865443425075,0.42910486294929423,0.09684621301664134,2.2408772818521228,0.053499372663981186,311,95.10703363914374,317,96.94189602446484
32.281345565749234,0.4308251922677198,0.09902253241027373,2.2248363070111257,0.04523353286873448,299,91.43730886850153,309,94.4954128440367
32.99082568807339,0.42895819310447986,0.10119885180390611,2.202866737959888,0.03915263170964633,309,94.4954128440367,311,95.10703363914374
33.70030581039755,0.43118800019169023,0.1033751711975385,2.188476764038198,0.03255051394309193,317,96.94189602446484,315,96.3302752293578
34.40978593272171,0.43841139646351646,0.10555149059117089,2.179077315622596,0.03581446169904933,317,96.94189602446484,305,93.27217125382263
35.11926605504587,0.4420850961922248,0.10772780998480329,2.166619763231459,0.03300563346330866,313,95.71865443425077,319,97.55351681957187
